from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
150535088,84467618,41.15,4.94,0.0033,7.87,1
150535088,150535086,181.58,32.68,0.0145,34.75,1
150535089,84498425,154.13,18.5,0.0123,29.49,1
150535116,150533114,21.3,2.56,0.0017,4.08,1
150535116,104249595,85.76,10.29,0.0069,16.41,1
150535120,84498354,90.46,10.85,0.0072,17.31,1
150535120,150535116,213.68,38.46,0.0171,40.89,1
150535120,2458636747,117.39,14.09,0.0094,22.46,1
150535120,84467666,177.86,21.34,0.0142,34.04,1
150535492,27488741,65.84,7.9,0.0053,12.6,1
150535492,27488745,301.13,36.14,0.0241,57.62,1
150535492,3388338513,98.8,11.86,0.0079,18.91,1
150535605,2236927290,70.35,5.07,0.0056,13.46,2
150535743,150535753,157.99,18.96,0.0126,30.23,1
150535743,94721769,57.35,6.88,0.0046,10.98,1
150535743,3832917169,100.05,12.01,0.008,19.15,1
150535753,267276287,92.4,6.65,0.0074,17.68,2
150535844,130117600,117.63,14.12,0.0094,22.51,1
150535844,104319425,122.73,14.73,0.0098,23.49,1
150535844,73129598,60.0,4.32,0.0048,11.48,4
150535844,81508033,83.21,5.99,0.0067,15.92,4
150535980,911771458,59.37,4.27,0.0047,11.36,2
150535980,130118025,67.06,4.83,0.0054,12.83,2
150535980,267871096,103.34,7.44,0.0083,19.78,2
150535980,130118254,107.14,7.71,0.0086,20.5,2
150535981,47775362,63.43,4.57,0.0051,12.14,2
150535981,911771458,39.75,2.86,0.0032,7.61,2
150535981,130114009,81.81,9.82,0.0065,15.66,1
150536025,317436305,83.61,10.03,0.0067,16.0,1
150536025,453828,55.98,6.72,0.0045,10.71,1
150536025,104320901,114.18,13.7,0.0091,21.85,1
150536025,150536062,45.1,5.41,0.0036,8.63,1
150536055,150536057,75.74,9.09,0.0061,14.49,1
150536055,47775367,90.2,10.82,0.0072,17.26,1
150536055,317436305,53.6,6.43,0.0043,10.26,1
150536057,104320901,11.86,1.42,0.0009,2.27,1
150536057,81507542,84.84,10.18,0.0068,16.23,1
150536062,73132607,119.15,14.3,0.0095,22.8,1
150536062,47775326,74.76,8.97,0.006,14.31,1
150536062,150536025,45.1,5.41,0.0036,8.63,1
150536175,317436598,101.48,12.18,0.0081,19.42,1
150536451,4278971069,25.44,1.83,0.002,4.87,3
150536451,4226485090,21.61,1.56,0.0017,4.14,1
150549675,1239656000,369.44,22.17,0.0296,70.7,3
150554688,27596900,144.44,17.33,0.0116,27.64,1
150555576,1638473887,138.24,16.59,0.0111,26.45,1
150555576,1638473855,219.78,26.37,0.0176,42.06,1
150555576,27597253,89.61,10.75,0.0072,17.15,1
150555733,1638473885,36.04,4.32,0.0029,6.9,1
150555733,150556048,118.8,14.26,0.0095,22.73,1
150555733,1638473888,33.59,4.03,0.0027,6.43,1
150556048,150556050,99.16,11.9,0.0079,18.97,1
150556048,3995411618,461.42,55.37,0.0369,88.3,1
150556048,150555733,118.8,14.26,0.0095,22.73,1
150556050,150556048,99.16,11.9,0.0079,18.97,1
150556534,150556535,41.08,4.93,0.0033,7.86,1
150556535,27601709,62.98,7.56,0.005,12.05,1
150556535,1356148650,113.6,13.63,0.0091,21.74,1
150556535,150556534,41.08,4.93,0.0033,7.86,1
150880471,27452326,117.28,14.07,0.0094,22.44,2
150880471,27452291,133.86,9.64,0.0107,25.62,3
151310457,151315562,41.21,4.95,0.0033,7.89,2
151310457,151311371,578.1,69.37,0.0462,110.62,1
151310457,27452372,336.26,40.35,0.0269,64.35,1
151311371,151310457,578.1,69.37,0.0462,110.62,1
151311371,3995411618,118.89,14.27,0.0095,22.75,1
151311371,27452391,469.55,56.35,0.0376,89.85,1
151315562,27452391,168.51,20.22,0.0135,32.25,2
151315562,151310457,41.21,4.95,0.0033,7.89,2
151315562,151315567,91.83,11.02,0.0073,17.57,1
151315567,151315562,91.83,11.02,0.0073,17.57,1
151320684,5078509770,216.34,25.96,0.0173,41.4,1
151320684,463234804,139.71,16.77,0.0112,26.73,1
151320684,151320828,177.8,21.34,0.0142,34.02,1
151320828,151320684,177.8,21.34,0.0142,34.02,1
151321487,151321491,252.47,30.3,0.0202,48.31,1
151321491,27452395,78.76,5.67,0.0063,15.07,1
151321491,151321487,252.47,30.3,0.0202,48.31,1
151324432,151327994,134.85,16.18,0.0108,25.81,1
151324432,151327995,183.14,21.98,0.0147,35.05,1
151324432,151324949,72.8,8.74,0.0058,13.93,1
151324444,353886302,130.16,15.62,0.0104,24.91,1
151324944,10255880241,4.9,0.35,0.0004,0.94,1
151324944,151324949,355.18,42.62,0.0284,67.97,1
151324944,10255880247,235.32,16.94,0.0188,45.03,3
151324949,151324944,355.18,42.62,0.0284,67.97,1
151324949,151324432,72.8,8.74,0.0058,13.93,1
151324949,151325978,122.62,14.71,0.0098,23.46,1
151324949,1523071859,157.55,18.91,0.0126,30.15,1
151325326,151329132,83.69,10.04,0.0067,16.01,1
151325326,151329126,228.61,27.43,0.0183,43.75,1
151325326,5251995783,219.16,26.3,0.0175,41.94,1
151325326,1523071859,95.54,11.46,0.0076,18.28,1
151325964,151325965,33.59,6.05,0.0027,6.43,1
151325964,151326202,78.34,5.64,0.0063,14.99,1
151325965,151326202,106.35,19.14,0.0085,20.35,1
151325965,317465278,57.53,10.36,0.0046,11.01,1
151325970,317465278,72.48,13.05,0.0058,13.87,1
151325976,151325978,83.87,10.06,0.0067,16.05,1
151325978,727341836,162.04,19.44,0.013,31.01,1
151325978,151324949,122.62,14.71,0.0098,23.46,1
151325978,151325976,83.87,10.06,0.0067,16.05,1
151326202,5078349143,7.19,0.52,0.0006,1.38,1
151327994,353886302,154.49,18.54,0.0124,29.56,1
151327994,151324432,134.85,16.18,0.0108,25.81,1
151327994,1549937069,74.41,8.93,0.006,14.24,1
151327995,1523071859,178.65,21.44,0.0143,34.19,1
151327995,151324432,183.14,21.98,0.0147,35.05,1
151327995,3683348372,122.48,14.7,0.0098,23.44,1
151329126,10255880247,24.33,1.75,0.0019,4.66,2
151329126,151325326,228.61,27.43,0.0183,43.75,1
151329126,151333324,53.44,3.85,0.0043,10.23,3
151329132,151325326,83.69,10.04,0.0067,16.01,1
151329132,469812463,714.99,85.8,0.0572,136.82,1
151329132,151329456,306.75,36.81,0.0245,58.7,1
151329155,151331857,9.12,0.66,0.0007,1.75,2
151329155,469812463,175.8,21.1,0.0141,33.64,1
151329155,5251995783,22.68,1.63,0.0018,4.34,2
151329456,151329132,306.75,36.81,0.0245,58.7,1
151331235,151331581,196.18,14.12,0.0157,37.54,1
151331581,151331235,196.18,14.12,0.0157,37.54,1
151331581,34952093,59.73,4.3,0.0048,11.43,3
151331581,151331857,28.39,2.04,0.0023,5.43,2
151331854,151331857,330.21,39.63,0.0264,63.19,1
151331857,151329155,9.12,0.66,0.0007,1.75,2
151331857,151331854,330.21,39.63,0.0264,63.19,1
151331857,151331581,28.39,2.04,0.0023,5.43,2
151332579,10255880241,179.25,21.51,0.0143,34.3,1
151332764,10255880247,266.24,31.95,0.0213,50.95,1
151333324,151333440,226.51,27.18,0.0181,43.35,1
151333324,5251995783,313.73,22.59,0.0251,60.04,2
151333324,151329126,53.44,3.85,0.0043,10.23,3
151333440,151333324,226.51,27.18,0.0181,43.35,1
151333823,36249937,114.88,13.79,0.0092,21.98,1
151333823,36249940,277.82,33.34,0.0222,53.16,1
151333823,151334439,339.99,40.8,0.0272,65.06,1
151334439,727289022,110.28,13.23,0.0088,21.1,1
151334439,36249932,130.62,15.67,0.0104,24.99,1
151334439,151333823,339.99,40.8,0.0272,65.06,1
151338123,151342247,48.34,3.48,0.0039,9.25,1
151338123,341122544,171.0,20.52,0.0137,32.72,1
151338123,151338129,131.93,9.5,0.0106,25.25,1
151338129,151343809,90.74,10.89,0.0073,17.36,1
151338129,27495542,352.63,25.39,0.0282,67.48,1
151338129,151338123,131.93,9.5,0.0106,25.25,1
151342242,1492865493,110.25,13.23,0.0088,21.1,1
151342242,1492865571,943.86,56.63,0.0755,180.62,2
151342242,151342247,505.7,36.41,0.0405,96.77,1
151342247,151338123,48.34,3.48,0.0039,9.25,1
151342247,151342242,505.7,36.41,0.0405,96.77,1
151342247,3641181561,180.07,12.96,0.0144,34.46,1
151343801,151343809,235.95,28.31,0.0189,45.15,1
151343809,151338129,90.74,10.89,0.0073,17.36,1
151343809,151343966,169.18,20.3,0.0135,32.37,1
151343809,151343801,235.95,28.31,0.0189,45.15,1
151343966,151343809,169.18,20.3,0.0135,32.37,1
151344533,148474638,147.16,17.66,0.0118,28.16,1
151344533,151345272,438.17,52.58,0.0351,83.85,1
151344533,343298955,15.1,1.81,0.0012,2.89,1
151345272,34952090,193.72,23.25,0.0155,37.07,2
151345272,151344533,438.17,52.58,0.0351,83.85,1
151345272,1581818193,212.55,15.3,0.017,40.67,2
151345941,151346623,274.38,32.93,0.022,52.51,1
151346616,3231735905,78.21,9.39,0.0063,14.97,1
151346616,1581818193,176.84,21.22,0.0141,33.84,1
151346616,151347132,64.36,7.72,0.0051,12.32,1
151346623,151345941,274.38,32.93,0.022,52.51,1
151346623,3231735905,191.16,22.94,0.0153,36.58,1
151346623,151347132,262.72,31.53,0.021,50.27,1
151347132,5663855130,105.71,12.69,0.0085,20.23,1
151347132,151346616,64.36,7.72,0.0051,12.32,1
151347132,151346623,262.72,31.53,0.021,50.27,1
151347193,151347307,85.3,10.24,0.0068,16.32,1
151347307,151347532,116.44,13.97,0.0093,22.28,1
151347307,3231735905,48.79,5.85,0.0039,9.34,1
151347307,151347193,85.3,10.24,0.0068,16.32,1
151347532,151347307,116.44,13.97,0.0093,22.28,1
151353574,761769139,195.15,23.42,0.0156,37.34,1
151353574,151354044,96.54,11.58,0.0077,18.47,1
151353574,4775390557,339.29,40.71,0.0271,64.93,1
151354044,151353574,96.54,11.58,0.0077,18.47,1
151354044,148474688,92.43,11.09,0.0074,17.69,2
151354044,148474655,283.22,33.99,0.0227,54.2,2
151354945,761769139,255.23,30.63,0.0204,48.84,1
151354945,752798928,48.67,5.84,0.0039,9.31,1
151354945,151355356,118.34,14.2,0.0095,22.65,1
151355356,151354945,118.34,14.2,0.0095,22.65,1
151355356,27495794,79.6,9.55,0.0064,15.23,1
151355356,343298958,91.58,10.99,0.0073,17.52,1
151355676,27495794,479.25,57.51,0.0383,91.71,1
152518888,152518892,144.62,17.35,0.0116,27.67,1
152518892,3860899420,250.0,30.0,0.02,47.84,1
152518892,112333975,145.12,17.41,0.0116,27.77,1
152518892,152518888,144.62,17.35,0.0116,27.67,1
152519876,112333972,93.43,11.21,0.0075,17.88,1
152519876,112333967,132.11,15.85,0.0106,25.28,1
152519876,152520986,82.08,9.85,0.0066,15.71,1
152520986,152519876,82.08,9.85,0.0066,15.71,1
152523147,3782710135,118.28,14.19,0.0095,22.63,1
152523147,112333975,150.63,18.08,0.0121,28.83,1
152523147,152523784,42.25,5.07,0.0034,8.08,1
152523781,152523784,186.46,22.37,0.0149,35.68,1
152523784,152525694,222.81,26.74,0.0178,42.64,1
152523784,152523147,42.25,5.07,0.0034,8.08,1
152523784,152523781,186.46,22.37,0.0149,35.68,1
152525694,112333975,37.67,4.52,0.003,7.21,1
152525694,112333972,41.61,4.99,0.0033,7.96,1
152525694,152523784,222.81,26.74,0.0178,42.64,1
152526507,455623174,196.92,23.63,0.0158,37.68,1
152526507,130103699,413.45,49.61,0.0331,79.12,1
152526507,249811063,26.44,3.17,0.0021,5.06,1
152527226,9805719134,429.3,51.52,0.0343,82.15,1
152527226,130175577,159.43,19.13,0.0128,30.51,2
152527226,29382359,88.99,10.68,0.0071,17.03,2
152528489,2694346934,309.31,37.12,0.0247,59.19,1
152528489,207218120,98.13,11.78,0.0079,18.78,1
152528489,207253949,19.15,2.3,0.0015,3.66,1
152528496,146654334,29.18,2.1,0.0023,5.58,2
152528496,207253949,161.97,19.44,0.013,30.99,1
152528496,146655111,182.06,13.11,0.0146,34.84,2
153487812,215122760,215.42,25.85,0.0172,41.22,1
153487812,215122760,139.46,16.73,0.0112,26.69,1
153487812,1481512779,59.54,7.15,0.0048,11.39,1
153492161,572909249,101.09,12.13,0.0081,19.34,1
153492161,1481512788,105.16,12.62,0.0084,20.12,1
153492161,27557554,161.69,19.4,0.0129,30.94,1
153493718,27495039,165.76,11.93,0.0133,31.72,1
153493718,115167245,88.0,6.34,0.007,16.84,2
153493718,1481512794,159.28,19.11,0.0127,30.48,1
153513359,36260993,31.7,3.8,0.0025,6.07,1
153513359,153514937,283.39,34.01,0.0227,54.23,1
153514937,26823641,8.95,1.07,0.0007,1.71,1
153514937,26823643,87.11,10.45,0.007,16.67,1
153517090,4515830134,22.19,1.6,0.0018,4.25,3
153517090,383154905,97.34,7.01,0.0078,18.63,2
153520408,129990401,45.54,5.46,0.0036,8.71,1
153520408,1630151733,38.83,2.8,0.0031,7.43,1
153530310,5282305405,8.09,0.58,0.0006,1.55,1
153530310,27494979,175.78,12.66,0.0141,33.64,4
154583566,27452318,6.71,0.81,0.0005,1.28,2
154583566,5050127412,33.91,2.44,0.0027,6.49,1
154586456,5049987143,21.61,1.56,0.0017,4.13,4
154586456,154586458,36.31,2.61,0.0029,6.95,1
154586456,5431609580,75.68,5.45,0.0061,14.48,1
154586458,154586456,36.31,2.61,0.0029,6.95,1
154586458,154587113,58.24,6.99,0.0047,11.14,1
154586459,27452326,147.43,17.69,0.0118,28.21,2
154586459,27452301,107.43,12.89,0.0086,20.56,2
154586459,154587113,81.85,9.82,0.0065,15.66,1
154587110,154587729,132.63,15.92,0.0106,25.38,1
154587110,150880471,81.43,9.77,0.0065,15.58,1
154587113,948033448,76.39,9.17,0.0061,14.62,1
154587726,154587727,88.64,10.64,0.0071,16.96,1
154587726,154589635,158.97,19.08,0.0127,30.42,1
154587726,154589631,57.1,6.85,0.0046,10.93,1
154587727,154587726,88.64,10.64,0.0071,16.96,1
154587727,154588516,42.91,5.15,0.0034,8.21,1
154587727,154588320,29.17,2.1,0.0023,5.58,4
154587727,5431609580,48.11,3.46,0.0038,9.21,4
154587729,948033448,56.57,6.79,0.0045,10.82,1
154587729,154587110,132.63,15.92,0.0106,25.38,1
154587729,154588516,83.54,10.02,0.0067,15.99,1
154588318,154588320,62.03,7.44,0.005,11.87,1
154588320,154588318,62.03,7.44,0.005,11.87,1
154588320,1108251791,97.48,7.02,0.0078,18.65,4
154588320,154587727,29.17,2.1,0.0023,5.58,4
154588516,154587727,42.91,5.15,0.0034,8.21,1
154588516,5331538240,34.46,4.13,0.0028,6.59,1
154589628,546697998,49.32,5.92,0.0039,9.44,1
154589628,154591464,69.55,8.35,0.0056,13.31,1
154589628,154589631,126.23,15.15,0.0101,24.16,1
154589628,5293722891,23.37,2.8,0.0019,4.47,1
154589631,154587726,57.1,6.85,0.0046,10.93,1
154589631,154591464,121.73,14.61,0.0097,23.29,1
154589635,27429242,29.27,2.11,0.0023,5.6,1
154589635,154587726,158.97,19.08,0.0127,30.42,1
154589635,36144911,57.11,6.85,0.0046,10.93,2
154591461,27599436,64.44,7.73,0.0052,12.33,1
154591461,154593829,43.6,5.23,0.0035,8.34,1
154591464,1422693043,209.01,25.08,0.0167,40.0,1
154591464,154591461,73.8,8.86,0.0059,14.12,1
154591464,154589631,121.73,14.61,0.0097,23.29,1
154593829,36167439,238.75,28.65,0.0191,45.69,1
154593829,154591461,43.6,5.23,0.0035,8.34,1
154593829,36167438,131.83,15.82,0.0105,25.23,1
154606400,156380082,53.71,3.87,0.0043,10.28,2
154606400,2114274,127.56,9.18,0.0102,24.41,5
154607529,156387639,202.13,14.55,0.0162,38.68,2
154607529,154608885,26.34,1.9,0.0021,5.04,1
154608885,34537342,24.99,1.8,0.002,4.78,2
154608885,156377016,72.3,8.68,0.0058,13.83,1
154609867,89012630,43.69,3.15,0.0035,8.36,2
154609867,253201687,61.3,4.41,0.0049,11.73,3
154609870,253201687,45.46,3.27,0.0036,8.7,2
154609870,154609867,81.21,5.85,0.0065,15.54,1
156352016,140401147,41.33,4.96,0.0033,7.91,2
156358794,156352016,34.05,2.45,0.0027,6.52,2
156358794,140403043,109.12,7.86,0.0087,20.88,2
156377016,156377018,28.32,3.4,0.0023,5.42,1
156377016,92489497,83.28,9.99,0.0067,15.94,1
156377018,156377016,28.32,3.4,0.0023,5.42,1
156377018,34537342,77.35,9.28,0.0062,14.8,1
156380082,154607529,81.94,5.9,0.0066,15.68,3
156384136,3662614140,130.01,9.36,0.0104,24.88,2
156384139,300386714,25.93,1.87,0.0021,4.96,2
156384139,156385113,57.71,4.16,0.0046,11.04,2
156385113,156384136,43.87,3.16,0.0035,8.39,1
156385113,2114253,213.96,15.4,0.0171,40.94,5
156385113,300386714,38.34,2.76,0.0031,7.34,2
156387639,156384139,50.56,3.64,0.004,9.68,2
157356494,157356497,251.14,30.14,0.0201,48.06,1
157356494,157357335,185.04,22.21,0.0148,35.41,1
157356494,63015774,85.9,10.31,0.0069,16.44,1
157356497,3844613611,53.36,6.4,0.0043,10.21,1
157356497,157356494,251.14,30.14,0.0201,48.06,1
157356497,157357338,90.59,10.87,0.0072,17.34,1
157356497,157357335,77.17,9.26,0.0062,14.77,1
157357335,157356497,77.17,9.26,0.0062,14.77,1
157357335,71275580,62.3,7.48,0.005,11.92,1
157357335,157356494,185.04,22.21,0.0148,35.41,1
157357338,157356497,90.59,10.87,0.0072,17.34,1
157357338,775936231,61.03,4.39,0.0049,11.68,3
157357338,4366131,471.41,33.94,0.0377,90.21,3
158680095,60022499,42.86,3.09,0.0034,8.2,2
158680095,29798700,129.05,9.29,0.0103,24.7,3
158680097,34669932,43.21,5.18,0.0035,8.27,1
158680279,158680280,43.27,5.19,0.0035,8.28,1
158680279,34669932,84.23,6.06,0.0067,16.12,2
158680279,60022499,85.01,6.12,0.0068,16.27,3
158680280,158680097,145.35,17.44,0.0116,27.81,1
158680280,158680097,76.39,9.17,0.0061,14.62,1
158680280,5257663388,23.94,2.87,0.0019,4.58,1
158740579,158741449,120.31,8.66,0.0096,23.02,2
158741449,112308619,140.6,16.87,0.0112,26.9,1
158741449,4927953575,63.79,4.59,0.0051,12.21,2
158741452,158741455,225.68,16.25,0.0181,43.19,3
158741455,3796291773,3.19,0.23,0.0003,0.61,3
158741455,5562299319,15.65,1.88,0.0013,2.99,1
158742597,252458199,121.78,8.77,0.0097,23.3,3
161596051,5175789170,12.23,0.73,0.001,2.34,2
161596051,453768,193.9,23.27,0.0155,37.11,1
170424924,170424926,87.92,6.33,0.007,16.82,1
170424924,34647896,78.99,9.48,0.0063,15.12,1
170424924,329026204,111.68,8.04,0.0089,21.37,2
170424924,34647894,150.73,10.85,0.0121,28.84,2
170424926,170424924,87.92,6.33,0.007,16.82,1
170424926,1355566170,382.58,27.55,0.0306,73.21,3
170424926,329026137,111.66,8.04,0.0089,21.37,3
170425095,280699714,49.2,5.9,0.0039,9.42,1
170425095,1234089053,124.85,8.99,0.01,23.89,4
170425095,280977597,64.42,4.64,0.0052,12.33,3
170425095,253221884,35.81,4.3,0.0029,6.85,1
173493210,63021355,365.0,43.8,0.0292,69.85,2
173493210,281468696,96.16,6.92,0.0077,18.4,1
173493212,63019882,451.55,32.51,0.0361,86.41,2
173493212,281468693,29.45,2.12,0.0024,5.64,2
173494048,173493210,29.09,2.09,0.0023,5.57,1
173494048,142184670,510.01,36.72,0.0408,97.6,2
177005665,11247000124,167.71,7.55,0.0134,32.09,4
177006944,1493740015,599.25,35.95,0.0479,114.67,2
177009489,177009495,231.82,13.91,0.0185,44.36,2
177009495,177012625,84.98,10.2,0.0068,16.26,1
177009495,261616249,168.64,10.12,0.0135,32.27,2
177012625,261621554,479.89,21.59,0.0384,91.83,2
177014893,177016555,55.83,3.35,0.0045,10.68,1
177014893,177006944,410.39,24.62,0.0328,78.53,1
177016550,261616156,67.04,4.02,0.0054,12.83,2
177016555,177016550,74.65,4.48,0.006,14.28,1
177016555,458362317,317.83,14.3,0.0254,60.82,1
177018630,91492565,183.06,13.18,0.0146,35.03,2
177018630,177014893,58.86,3.53,0.0047,11.26,1
177427208,84506146,128.09,9.22,0.0102,24.51,2
177427208,261618411,158.52,11.41,0.0127,30.33,3
177427208,177427559,204.87,24.58,0.0164,39.2,1
177427551,177427559,243.34,29.2,0.0195,46.57,1
177427559,177427208,204.87,24.58,0.0164,39.2,1
177427559,177427551,243.34,29.2,0.0195,46.57,1
177427559,5218123387,128.96,15.47,0.0103,24.68,1
177429690,261624376,221.54,15.95,0.0177,42.39,3
179804755,147554425,22.72,2.73,0.0018,4.35,1
179804755,84494304,162.92,19.55,0.013,31.18,2
185384054,5637859947,12.94,1.55,0.001,2.48,1
185384054,207103347,231.5,27.78,0.0185,44.3,1
185384054,29382353,115.12,13.81,0.0092,22.03,1
192115410,74955822,147.76,17.73,0.0118,28.27,1
192116172,192116175,62.36,4.49,0.005,11.93,1
192116175,108215831,194.17,13.98,0.0155,37.16,2
192116175,192116172,62.36,4.49,0.005,11.93,1
192116175,108221043,143.25,10.31,0.0115,27.41,2
192603777,3139239732,218.64,26.24,0.0175,41.84,1
206267314,458462794,109.95,13.19,0.0088,21.04,1
206267314,2894177687,581.37,69.76,0.0465,111.25,3
206267314,265649860,201.25,24.15,0.0161,38.51,1
207103347,185384054,231.5,27.78,0.0185,44.3,1
207218096,207219232,75.07,9.01,0.006,14.37,1
207218096,3890657127,167.49,12.06,0.0134,32.05,2
207218096,146655111,455.91,32.83,0.0365,87.24,2
207218120,207240180,143.48,17.22,0.0115,27.46,1
207218120,152528489,98.13,11.78,0.0079,18.78,1
207218120,9022048767,17.03,2.04,0.0014,3.26,1
207219213,207219232,115.25,13.83,0.0092,22.05,1
207219232,207219213,115.25,13.83,0.0092,22.05,1
207219232,207218096,75.07,9.01,0.006,14.37,1
207219232,9022048767,412.87,49.54,0.033,79.01,1
207240180,207218120,143.48,17.22,0.0115,27.46,1
207253949,3929022943,128.27,15.39,0.0103,24.55,1
207253949,152528489,19.15,2.3,0.0015,3.66,1
207253949,152528496,161.97,19.44,0.013,30.99,1
207426911,29382359,46.73,5.61,0.0037,8.94,1
211167114,103831287,59.64,10.73,0.0048,11.41,1
211167114,29382411,67.3,12.11,0.0054,12.88,1
211167114,5336878810,19.95,2.39,0.0016,3.82,1
215098490,344806038,154.32,18.52,0.0123,29.53,1
215098490,130244965,63.8,7.66,0.0051,12.21,1
215098490,215112443,230.42,27.65,0.0184,44.09,1
215104023,215112443,162.69,19.52,0.013,31.13,1
215104023,215104505,108.77,13.05,0.0087,20.81,1
215104023,572909243,273.2,32.78,0.0219,52.28,1
215104505,11256867817,7.2,0.86,0.0006,1.38,1
215104505,2663546802,13.93,1.67,0.0011,2.67,1
215104505,215104023,108.77,13.05,0.0087,20.81,1
215112443,215098490,230.42,27.65,0.0184,44.09,1
215112443,215104023,162.69,19.52,0.013,31.13,1
215112443,215114086,98.98,11.88,0.0079,18.94,1
215114086,215112443,98.98,11.88,0.0079,18.94,1
215119959,215121832,115.82,13.9,0.0093,22.16,1
215119959,5437863371,302.79,36.33,0.0242,57.94,1
215119959,115163606,32.24,3.87,0.0026,6.17,1
215121832,215119959,115.82,13.9,0.0093,22.16,1
215121834,215121836,72.76,8.73,0.0058,13.92,1
215121836,215122760,74.3,8.92,0.0059,14.22,1
215121836,5437863371,276.33,33.16,0.0221,52.88,1
215121836,215121834,72.76,8.73,0.0058,13.92,1
215122760,153487812,139.46,16.73,0.0112,26.69,1
215122760,153487812,215.42,25.85,0.0172,41.22,1
